Record_ID,Device_ID,Location,Timestamp_UTC,Soil_Moisture_Percent,Soil_pH_Level,Soil_Temperature_DS18B20_C,Air_Temperature_DHT22_C,Air_Humidity_DHT22_Percent,Sunlight_LDR_ADC_12bit,Air_Quality_MQ135_ppm,Soil_Nitrogen_mg_per_kg,Data_Quality_Flag
1213,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 12:00,54.67,6.67,28.46,32,57.56,3800,218.61,68.41,Valid
1214,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 13:00,55.07,6.65,27.37,32.14,57.83,3704,221.76,65.34,Valid
1215,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 14:00,54.86,6.62,27.7,30.88,59.86,3423,213.39,69.26,Valid
1216,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 15:00,54.5,6.61,27.02,29.99,59.72,2970,216.02,68.03,Valid
1217,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 16:00,54.86,6.65,25.2,28.73,66.81,2369,214.95,68.24,Valid
1218,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 17:00,55.81,6.67,24.27,26.53,68.12,1648,204.69,70.31,Valid
1219,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 18:00,54.32,6.6,23.28,25.38,69.32,845,200.45,66.57,Valid
1220,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 19:00,55.28,6.61,21.94,23.89,74.92,150,199.82,66.4,Valid
1221,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 20:00,54.98,6.69,22.28,19.47,75.45,10,194.1,66.23,Valid
1222,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 21:00,53.86,6.69,22.96,20.07,75.25,18,199.4,70.16,Valid
1223,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 22:00,53.15,6.64,21.38,20.54,74.87,15,187.75,68.05,Valid
1224,ESP32-FARM-01,Ideal_Growth_Field,20-02-2026 23:00,53.19,6.7,22.18,19.83,76.61,22,199.89,67.74,Valid
1225,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 00:00,52.62,6.65,21.84,19.36,75.39,4,195.46,68.42,Valid
1226,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 01:00,53.34,6.63,21.8,19.67,75.4,20,192.24,66.84,Valid
1227,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 02:00,52.34,6.56,22.22,19.98,72.98,14,192.7,66.07,Valid
1228,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 03:00,54.64,6.66,21.96,19.77,72.12,18,196.66,68.06,Valid
1229,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 04:00,54.57,6.65,21.86,19.45,74.19,7,193.84,67.85,Valid
1230,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 05:00,53.83,6.66,22.4,23.56,72.61,150,194.45,68.89,Valid
1231,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 06:00,56,6.6,23.13,25.35,72.43,845,194.09,67.47,Valid
1232,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 07:00,53.53,6.61,24.55,26.42,67.05,1648,206.1,66.71,Valid
1233,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 08:00,53.83,6.73,25.42,28.4,63.16,2369,208.32,66.75,Valid
1234,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 09:00,54.78,6.64,26.48,30.03,59.31,2970,213.24,69.31,Valid
1235,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 10:00,54.04,6.61,27.84,30.9,58.7,3423,208.06,67.27,Valid
1236,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 11:00,55.76,6.65,27.53,31.44,59.74,3704,216.18,67.82,Valid
1237,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 12:00,54.81,6.64,27.7,32.15,58.35,3800,219.51,65.6,Valid
1238,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 13:00,53.37,6.61,27.68,31.53,56.97,3704,219.28,66.8,Valid
1239,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 14:00,55.5,6.67,27.44,31.37,58.57,3423,215.82,69.86,Valid
1240,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 15:00,54.37,6.67,27.11,30.24,59,2970,213.89,66.52,Valid
1241,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 16:00,54.58,6.62,25.73,28.22,61.61,2369,213.01,67.76,Valid
1242,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 17:00,55.01,6.65,24.44,27.03,69.4,1648,204.51,69.33,Valid
1243,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 18:00,55.92,6.62,23.64,25.92,70.17,845,200.69,69.22,Valid
1244,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 19:00,54.06,6.62,22.77,23.45,72.76,150,195.04,68.47,Valid
1245,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 20:00,53.48,6.63,22.05,19.68,75.76,1,192.73,64.96,Valid
1246,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 21:00,53.38,6.67,21.9,20.34,74.41,12,197.96,67.58,Valid
1247,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 22:00,53.88,6.63,21.92,20.36,78.19,16,194.55,66.75,Valid
1248,ESP32-FARM-01,Ideal_Growth_Field,21-02-2026 23:00,54.63,6.64,21.46,20.88,76.66,15,194.33,69.62,Valid
1249,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 00:00,52.4,6.61,22.1,19.91,74.2,22,194.28,68.47,Valid
1250,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 01:00,51.98,6.72,21.85,20.26,76.22,5,193.11,68.91,Valid
1251,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 02:00,52.77,6.68,22.49,19.87,74.67,1,190.43,68.53,Valid
1252,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 03:00,53.47,6.77,22.35,19.92,73.55,12,197.82,68.72,Valid
1253,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 04:00,53.21,6.73,21.68,19.77,73.19,21,196.94,68.85,Valid
1254,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 05:00,53.9,6.66,21.97,23.75,73.4,150,192.15,68.18,Valid
1255,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 06:00,53.59,6.65,23.11,25.3,71.12,845,200.81,66.97,Valid
1256,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 07:00,57.27,6.65,24.76,27.11,69.06,1648,209.51,65.96,Valid
1257,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 08:00,53.58,6.63,25.95,28.38,63.09,2369,207.51,67.97,Valid
1258,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 09:00,54.97,6.64,27.05,30.61,59.41,2970,215.22,69.27,Valid
1259,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 10:00,55.1,6.68,28.18,30.49,56.72,3423,215.45,65.52,Valid
1260,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 11:00,53.64,6.66,27.56,32.49,56.73,3704,219.1,67.56,Valid
1261,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 12:00,56.25,6.63,27.8,32.55,57.6,3800,218.79,68.39,Valid
1262,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 13:00,54.35,6.64,27.79,32,58.83,3704,218.81,68.39,Valid
1263,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 14:00,54.18,6.68,27.78,31.85,57.25,3423,216.84,67.95,Valid
1264,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 15:00,55.3,6.6,26.47,29.16,60.46,2970,214.4,66.87,Valid
1265,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 16:00,54.45,6.62,25.9,28.22,64.11,2369,204.55,67.69,Valid
1266,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 17:00,53.96,6.66,24.71,27.2,64.82,1648,203.22,68.37,Valid
1267,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 18:00,54.49,6.62,22.49,24.38,71.32,845,199.15,67.6,Valid
1268,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 19:00,53.7,6.67,22.24,22.49,73.48,150,195.17,68.86,Valid
1269,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 20:00,53.89,6.65,22.35,19.66,75.37,13,195.5,69.37,Valid
1270,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 21:00,54.77,6.64,22.21,20.01,75.46,8,202.09,66.47,Valid
1271,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 22:00,53.91,6.66,22.08,20.5,75.69,5,197.57,66.97,Valid
1272,ESP32-FARM-01,Ideal_Growth_Field,22-02-2026 23:00,53.61,6.64,22.63,20.15,75.23,4,193.74,68.84,Valid
1273,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 00:00,52.01,6.68,22.19,19.95,76.7,16,199.15,68.89,Valid
1274,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 01:00,51.98,6.59,22.07,20.16,74.47,4,197.63,68.17,Valid
1275,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 02:00,53.34,6.64,21.83,20.1,74.63,7,199.45,69.08,Valid
1276,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 03:00,52.99,6.66,22.02,19.86,75.8,13,194.02,68.41,Valid
1277,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 04:00,54.25,6.66,21.95,20.32,75.32,6,192.16,69.33,Valid
1278,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 05:00,52.77,6.63,22.32,23.33,73.97,150,196.86,68.38,Valid
1279,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 06:00,54.73,6.64,23.36,24.62,71.08,845,200.5,69.16,Valid
1280,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 07:00,54.16,6.63,24.6,26.76,67.7,1648,211.9,67.69,Valid
1281,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 08:00,55.69,6.59,25.55,28.77,65.78,2369,211.76,67.52,Valid
1282,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 09:00,55.04,6.68,26.72,30.22,61.8,2970,212.68,65.21,Valid
1283,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 10:00,54.45,6.65,27.39,30.98,57.34,3423,212.99,66.05,Valid
1284,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 11:00,55.09,6.66,27.63,31.67,58.76,3704,221.47,68.39,Valid
1285,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 12:00,55.76,6.69,28.02,31.67,58.64,3800,220.35,69.8,Valid
1286,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 13:00,56.68,6.61,28.33,31.88,59.44,3704,223.15,68.43,Valid
1287,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 14:00,54.37,6.69,27.58,30.36,60.47,3423,212.97,67.99,Valid
1288,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 15:00,54.84,6.67,27.01,29.72,61.86,2970,213.53,69.74,Valid
1289,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 16:00,54.69,6.69,25.15,28.24,63.61,2369,210.69,68.92,Valid
1290,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 17:00,53.9,6.73,24.44,27.89,66.8,1648,203.76,70.31,Valid
1291,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 18:00,55.09,6.59,23.41,24.63,71.7,845,205.01,66.86,Valid
1292,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 19:00,54.3,6.69,22.02,23.18,72.6,150,199.11,66.57,Valid
1293,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 20:00,55.5,6.61,21.86,19.85,75.17,16,194.82,69.15,Valid
1294,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 21:00,55.46,6.62,21.88,19.82,74.11,22,199.19,66.81,Valid
1295,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 22:00,54.35,6.62,21.92,19.79,75.68,10,194.14,67.96,Valid
1296,ESP32-FARM-01,Ideal_Growth_Field,23-02-2026 23:00,53.15,6.63,21.87,19.59,74.13,21,199.04,67.48,Valid
1297,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 00:00,51.9,6.68,22.08,20.84,73.98,23,193.16,69.85,Valid
1298,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 01:00,52.47,6.64,21.46,20.22,74.6,10,196.13,64.76,Valid
1299,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 02:00,54.21,6.61,21.77,19.93,75.44,11,190.94,68.74,Valid
1300,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 03:00,54.82,6.7,22.73,20.94,76.22,2,196.79,70.1,Valid
1301,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 04:00,53.69,6.66,21.89,19.52,73.88,15,200.78,65.01,Valid
1302,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 05:00,54.76,6.7,22.56,23.69,77.27,150,197.75,70.83,Valid
1303,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 06:00,55.69,6.66,24.01,24.98,70.26,845,201.08,70.13,Valid
1304,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 07:00,54.58,6.7,24.35,26.92,65.98,1648,209.39,70.47,Valid
1305,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 08:00,54.66,6.66,25.84,28.71,63.9,2369,209.16,70,Valid
1306,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 09:00,55.16,6.64,27.18,29.61,64.22,2970,211.96,66.25,Valid
1307,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 10:00,52.66,6.68,27.65,32.02,59.17,3423,216.92,68.27,Valid
1308,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 11:00,54.51,6.64,27.6,32.7,57.09,3704,221.99,67.55,Valid
1309,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 12:00,55.32,6.65,27.41,32.56,58.31,3800,223.82,69.75,Valid
1310,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 13:00,56.34,6.65,27.62,31.26,58.06,3704,222.79,68.1,Valid
1311,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 14:00,54.33,6.63,27.59,31.38,58.42,3423,214.9,68.56,Valid
1312,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 15:00,55,6.62,26.59,30.29,62,2970,215.94,67.97,Valid
1313,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 16:00,54.89,6.68,25.93,28.01,63.52,2369,217.97,68.33,Valid
1314,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 17:00,54.59,6.63,25.34,26.64,67.07,1648,207.3,69.27,Valid
1315,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 18:00,55.46,6.65,23.55,25.3,71.32,845,199.15,69.92,Valid
1316,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 19:00,54.16,6.64,22.11,23.85,75.16,150,197.14,68.25,Valid
1317,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 20:00,53.9,6.64,22.18,19.88,75.69,9,205.63,67.15,Valid
1318,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 21:00,54.48,6.59,22.39,20.22,74.21,1,197.94,69.69,Valid
1319,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 22:00,54.29,6.67,21.48,19.66,75.69,0,195.11,68.61,Valid
1320,ESP32-FARM-01,Ideal_Growth_Field,24-02-2026 23:00,53.71,6.62,21.83,20.18,75.94,20,198.14,70.33,Valid
1321,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 00:00,52,6.65,22.25,19.97,73.44,7,196.66,68.37,Valid
1322,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 01:00,54.15,6.64,22.38,19.6,73.83,22,194.55,68.08,Valid
1323,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 02:00,53.85,6.6,22.17,20.08,76.6,12,192.3,68.72,Valid
1324,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 03:00,52.87,6.63,21.62,19.97,74.71,21,195.76,66.44,Valid
1325,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 04:00,52.51,6.68,22.11,19.99,77.39,24,198.22,69.41,Valid
1326,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 05:00,54.84,6.68,22.18,23.62,73.47,150,194.18,67.99,Valid
1327,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 06:00,54.42,6.73,23.07,25.13,69.89,845,195.95,68.86,Valid
1328,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 07:00,54.09,6.67,24.99,27.08,65.81,1648,204.04,65.82,Valid
1329,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 08:00,55.24,6.65,26.11,28.91,65.53,2369,207.46,68.51,Valid
1330,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 09:00,55.33,6.61,26.57,30.02,61.64,2970,210.42,71.09,Valid
1331,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 10:00,54.25,6.69,27.71,30.94,58.54,3423,211.55,69.49,Valid
1332,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 11:00,55.43,6.67,27.81,31.72,57.31,3704,215.86,68.04,Valid
1333,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 12:00,54.6,6.59,27.93,31.42,56.59,3800,220.78,64.55,Valid
1334,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 13:00,55.06,6.64,27.89,31.82,57.47,3704,218.62,70.05,Valid
1335,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 14:00,54.15,6.64,27.51,31.76,58.99,3423,217.78,65.69,Valid
1336,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 15:00,53.79,6.65,26.54,28.98,61.95,2970,210.93,68.83,Valid
1337,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 16:00,54.24,6.64,25.52,28.17,62.06,2369,210.86,67.3,Valid
1338,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 17:00,54.84,6.6,24.37,27.42,67.69,1648,208.8,66.05,Valid
1339,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 18:00,54.55,6.63,23.25,24.65,72.53,845,197.55,65.89,Valid
1340,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 19:00,54.56,6.64,21.78,23.92,74.31,150,193.22,69.81,Valid
1341,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 20:00,54.24,6.73,22.11,19.55,73.73,24,198.93,65.83,Valid
1342,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 21:00,53.79,6.73,21.79,19.94,76.4,18,200.4,68.08,Valid
1343,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 22:00,53.7,6.71,21.49,20.37,76.04,8,194,67.97,Valid
1344,ESP32-FARM-01,Ideal_Growth_Field,25-02-2026 23:00,54.27,6.64,22.02,20.42,75.92,24,195.99,67.85,Valid
1345,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 00:00,53.19,6.58,22,20.13,75.04,10,192.18,68.75,Valid
1346,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 01:00,53.24,6.67,21.87,20.19,75.76,4,193.02,67.31,Valid
1347,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 02:00,53.93,6.63,21.71,19.26,73.65,3,194.34,66.94,Valid
1348,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 03:00,51.63,6.65,22.23,20.18,75.03,5,200.55,66.42,Valid
1349,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 04:00,54.16,6.63,22.63,20.39,76.32,21,197.09,67.97,Valid
1350,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 05:00,53.91,6.7,22.76,22.38,77.17,150,190.59,68.94,Valid
1351,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 06:00,53.83,6.62,23.21,25.62,73.44,845,196.52,67.94,Valid
1352,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 07:00,53.67,6.68,24.6,27.23,65.57,1648,200.36,67.78,Valid
1353,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 08:00,54.86,6.63,26.22,28.19,62.96,2369,203.85,69.59,Valid
1354,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 09:00,54.69,6.67,27.35,30.09,61.1,2970,214.09,69.2,Valid
1355,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 10:00,55.43,6.69,27.67,30.07,58.57,3423,218.45,68.12,Valid
1356,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 11:00,55.98,6.71,28.08,31.96,56.51,3704,216.83,68.02,Valid
1357,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 12:00,55.47,6.63,27.99,31.98,57.1,3800,219.57,68.17,Valid
1358,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 13:00,55.18,6.6,27.95,32.21,57.27,3704,218.53,68.16,Valid
1359,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 14:00,54.08,6.63,27.26,31.69,58.5,3423,212.47,71.26,Valid
1360,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 15:00,56.16,6.58,26.42,29.57,61.58,2970,219.77,68.9,Valid
1361,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 16:00,54.41,6.67,25.87,29.07,64.59,2369,212.23,66.46,Valid
1362,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 17:00,53.73,6.64,24.59,27.81,68,1648,203.95,69.49,Valid
1363,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 18:00,54.88,6.67,22.99,25.41,69.72,845,199.04,66.59,Valid
1364,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 19:00,52.71,6.66,21.7,23.62,75.85,150,194.19,67.51,Valid
1365,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 20:00,54.77,6.6,22,20.23,75.43,11,194.38,68.89,Valid
1366,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 21:00,56.19,6.69,22.58,19.61,75.54,18,197.9,66.74,Valid
1367,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 22:00,54.18,6.64,22.11,19.57,74.5,21,198.39,69.6,Valid
1368,ESP32-FARM-01,Ideal_Growth_Field,26-02-2026 23:00,54.23,6.7,22.29,19.9,74.24,9,198.81,66.53,Valid
1369,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 00:00,51.73,6.61,22.2,19.59,74.53,2,194.54,65.79,Valid
1370,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 01:00,54.11,6.63,22.49,19.84,72.9,8,198.48,68.45,Valid
1371,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 02:00,53.43,6.56,21.37,20.22,76.11,19,195.39,69.82,Valid
1372,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 03:00,53.69,6.63,22.78,19.6,74.24,2,194.85,68.5,Valid
1373,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 04:00,53.07,6.58,21.82,21.04,76.64,9,197.74,69.39,Valid
1374,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 05:00,53.35,6.63,22.48,23.14,75.5,150,196.73,67.18,Valid
1375,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 06:00,56.11,6.66,23.78,26.04,71.79,845,198.54,68.22,Valid
1376,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 07:00,53.65,6.67,24.17,26.9,68.89,1648,210.4,69.26,Valid
1377,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 08:00,53.97,6.68,26.05,28.85,63.37,2369,209.39,69.61,Valid
1378,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 09:00,54.21,6.62,26.56,29.71,57.86,2970,209.1,65.2,Valid
1379,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 10:00,55.3,6.66,26.61,31.38,58.47,3423,215.75,68.15,Valid
1380,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 11:00,54.79,6.6,27.57,31.4,56.17,3704,213.67,70.24,Valid
1381,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 12:00,55.61,6.62,28.1,32.08,57.29,3800,218.49,68.87,Valid
1382,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 13:00,54.52,6.69,27.97,31.91,57.43,3704,216.39,69.72,Valid
1383,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 14:00,54.45,6.67,27.47,30.94,56.98,3423,219.32,67.95,Valid
1384,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 15:00,53.29,6.58,26.94,30.26,61.57,2970,209.02,67.54,Valid
1385,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 16:00,56.09,6.69,25.86,28.43,64.78,2369,211.83,67.25,Valid
1386,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 17:00,55.98,6.65,24.65,27.05,67.31,1648,207.27,68.82,Valid
1387,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 18:00,55.13,6.68,23.47,24.93,70.94,845,200.21,67.78,Valid
1388,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 19:00,54.34,6.69,23.1,23.49,75.14,150,194.41,68.18,Valid
1389,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 20:00,53.56,6.66,22.37,20.16,75.57,9,197.11,66.13,Valid
1390,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 21:00,52.03,6.68,22.11,20.57,76.99,23,192.41,71.26,Valid
1391,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 22:00,54.61,6.63,21.78,19.35,76.05,11,190.77,68.16,Valid
1392,ESP32-FARM-01,Ideal_Growth_Field,27-02-2026 23:00,53,6.62,22.19,19.64,76.01,8,190.49,69.02,Valid
1393,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 00:00,51.07,6.63,22.27,20.33,75.04,24,193.68,68.87,Valid
1394,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 01:00,54.13,6.65,22.37,19.84,77,24,198.11,68.31,Valid
1395,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 02:00,53.48,6.7,21.93,20.1,74.66,8,197.03,67.87,Valid
1396,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 03:00,54.06,6.62,21.58,20.5,76.13,13,190.11,67.48,Valid
1397,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 04:00,53.87,6.54,22.11,20.78,75.44,22,200.9,69.8,Valid
1398,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 05:00,54.08,6.71,22.01,23.18,75.38,150,197.14,68.81,Valid
1399,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 06:00,54.63,6.67,23.51,24.49,71.06,845,199.84,69,Valid
1400,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 07:00,53.89,6.69,24.63,27.06,68.57,1648,204.87,68.44,Valid
1401,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 08:00,55.28,6.65,25.44,28.23,64.33,2369,207.47,66.61,Valid
1402,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 09:00,56.11,6.65,27.17,30.29,64.02,2970,214.83,68.43,Valid
1403,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 10:00,55.75,6.71,27.3,30.91,58.86,3423,214.11,68.03,Valid
1404,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 11:00,55.36,6.55,27.51,31.24,61.25,3704,222.69,70.49,Valid
1405,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 12:00,55.21,6.68,27.63,32.32,58.36,3800,218.99,69.06,Valid
1406,ESP32-FARM-01,Ideal_Growth_Field,28-02-2026 13:00,54.44,6.65,28.08,31.68,57.52,3704,222.23,64.21,Valid
